0	0	-0.403847
0	1	-0.402659
0	2	-0.400679
0	3	-0.397907
0	4	-0.394344
0	5	-0.389989
0	6	-0.384842
0	7	-0.378905
0	8	-0.372176
0	9	-0.364657
0	10	-0.356348
0	11	-0.347249
0	12	-0.33736
0	13	-0.326683
0	14	-0.315217
0	15	-0.302965
0	16	-0.289925
0	17	-0.276101
0	18	-0.261492
0	19	-0.2461
0	20	-0.229927
0	21	-0.212975
0	22	-0.195247
0	23	-0.176746
0	24	-0.157476
0	25	-0.137443
0	26	-0.116656
0	27	-0.0951254
0	28	-0.0728721
0	29	-0.0499322
0	30	-0.0263927
0	31	-0.00270997
1	0	-0.403432
1	1	-0.401848
1	2	-0.399472
1	3	-0.396305
1	4	-0.392345
1	5	-0.387595
1	6	-0.382053
1	7	-0.375719
1	8	-0.368596
1	9	-0.360681
1	10	-0.351977
1	11	-0.342483
1	12	-0.3322
1	13	-0.321129
1	14	-0.30927
1	15	-0.296623
1	16	-0.283191
1	17	-0.268974
1	18	-0.253974
1	19	-0.238191
1	20	-0.221628
1	21	-0.204288
1	22	-0.186173
1	23	-0.167286
1	24	-0.147634
1	25	-0.127222
1	26	-0.106061
1	27	-0.0841658
1	28	-0.0615623
1	29	-0.0383042
1	30	-0.0145535
2	0	-0.40291
2	1	-0.400924
2	2	-0.39815
2	3	-0.394586
2	4	-0.39023
2	5	-0.385084
2	6	-0.379146
2	7	-0.372417
2	8	-0.364898
2	9	-0.356588
2	10	-0.347489
2	11	-0.337601
2	12	-0.326923
2	13	-0.315458
2	14	-0.303205
2	15	-0.290165
2	16	-0.276341
2	17	-0.261732
2	18	-0.24634
2	19	-0.230166
2	20	-0.213214
2	21	-0.195486
2	22	-0.176984
2	23	-0.157714
2	24	-0.137681
2	25	-0.116892
2	26	-0.0953612
2	27	-0.0731065
2	28	-0.0501644
2	29	-0.0266201
2	30	-0.00290612
3	0	-0.402283
3	1	-0.399889
3	2	-0.396715
3	3	-0.392752
3	4	-0.388
3	5	-0.382457
3	6	-0.376123
3	7	-0.368998
3	8	-0.361084
3	9	-0.352379
3	10	-0.342885
3	11	-0.332601
3	12	-0.32153
3	13	-0.30967
3	14	-0.297024
3	15	-0.283591
3	16	-0.269374
3	17	-0.254373
3	18	-0.23859
3	19	-0.222027
3	20	-0.204686
3	21	-0.18657
3	22	-0.167683
3	23	-0.14803
3	24	-0.127618
3	25	-0.106455
3	26	-0.0845579
3	27	-0.0619516
3	28	-0.0386883
3	29	-0.0149233
4	0	-0.401556
4	1	-0.398746
4	2	-0.395168
4	3	-0.390806
4	4	-0.385655
4	5	-0.379715
4	6	-0.372984
4	7	-0.365464
4	8	-0.357153
4	9	-0.348053
4	10	-0.338164
4	11	-0.327486
4	12	-0.31602
4	13	-0.303767
4	14	-0.290727
4	15	-0.276901
4	16	-0.262292
4	17	-0.246899
4	18	-0.230726
4	19	-0.213773
4	20	-0.196044
4	21	-0.177541
4	22	-0.15827
4	23	-0.138235
4	24	-0.117445
4	25	-0.0959119
4	26	-0.0736541
4	27	-0.0507068
4	28	-0.0271517
4	29	-0.00337375
5	0	-0.400731
5	1	-0.397497
5	2	-0.393512
5	3	-0.388747
5	4	-0.383197
5	5	-0.376859
5	6	-0.369731
5	7	-0.361814
5	8	-0.353108
5	9	-0.343612
5	10	-0.333328
5	11	-0.322255
5	12	-0.310395
5	13	-0.297747
5	14	-0.284314
5	15	-0.270096
5	16	-0.255094
5	17	-0.23931
5	18	-0.222746
5	19	-0.205404
5	20	-0.187288
5	21	-0.168399
5	22	-0.148745
5	23	-0.12833
5	24	-0.107165
5	25	-0.0852647
5	26	-0.0626533
5	27	-0.0393811
5	28	-0.0155918
6	0	-0.399808
6	1	-0.396144
6	2	-0.391748
6	3	-0.386579
6	4	-0.380628
6	5	-0.37389
6	6	-0.366365
6	7	-0.358051
6	8	-0.348948
6	9	-0.339056
6	10	-0.328376
6	11	-0.316909
6	12	-0.304654
6	13	-0.291613
6	14	-0.277786
6	15	-0.263175
6	16	-0.247782
6	17	-0.231607
6	18	-0.214653
6	19	-0.196922
6	20	-0.178418
6	21	-0.159145
6	22	-0.139108
6	23	-0.118316
6	24	-0.0967789
6	25	-0.0745161
6	26	-0.0515609
6	27	-0.0279897
6	28	-0.00412951
7	0	-0.398791
7	1	-0.394689
7	2	-0.389877
7	3	-0.384302
7	4	-0.377948
7	5	-0.37081
7	6	-0.362885
7	7	-0.354174
7	8	-0.344674
7	9	-0.334386
7	10	-0.32331
7	11	-0.311448
7	12	-0.298798
7	13	-0.285363
7	14	-0.271143
7	15	-0.25614
7	16	-0.240355
7	17	-0.223789
7	18	-0.206445
7	19	-0.188327
7	20	-0.169436
7	21	-0.149779
7	22	-0.129362
7	23	-0.108193
7	24	-0.086288
7	25	-0.0636693
7	26	-0.0403845
7	27	-0.0165632
8	0	-0.397679
8	1	-0.393133
8	2	-0.387901
8	3	-0.381916
8	4	-0.375158
8	5	-0.367618
8	6	-0.359294
8	7	-0.350184
8	8	-0.340287
8	9	-0.329602
8	10	-0.318131
8	11	-0.305873
8	12	-0.292829
8	13	-0.279
8	14	-0.264386
8	15	-0.248991
8	16	-0.232814
8	17	-0.215857
8	18	-0.198125
8	19	-0.179618
8	20	-0.160342
8	21	-0.140302
8	22	-0.119506
8	23	-0.0979643
8	24	-0.0756947
8	25	-0.052729
8	26	-0.0291371
8	27	-0.00518853
9	0	-0.396473
9	1	-0.391476
9	2	-0.385822
9	3	-0.379424
9	4	-0.372259
9	5	-0.364317
9	6	-0.355592
9	7	-0.346082
9	8	-0.335787
9	9	-0.324705
9	10	-0.312837
9	11	-0.300184
9	12	-0.286745
9	13	-0.272522
9	14	-0.257516
9	15	-0.241727
9	16	-0.225159
9	17	-0.207812
9	18	-0.189691
9	19	-0.170797
9	20	-0.151137
9	21	-0.130715
9	22	-0.109542
9	23	-0.0876301
9	24	-0.0650022
9	25	-0.0417017
9	26	-0.0178427
10	0	-0.395175
10	1	-0.38972
10	2	-0.383639
10	3	-0.376827
10	4	-0.369253
10	5	-0.360906
10	6	-0.351779
10	7	-0.34187
10	8	-0.331175
10	9	-0.319696
10	10	-0.307432
10	11	-0.294382
10	12	-0.280548
10	13	-0.265931
10	14	-0.250531
10	15	-0.234351
10	16	-0.217391
10	17	-0.199655
10	18	-0.181145
10	19	-0.161865
10	20	-0.141821
10	21	-0.121019
10	22	-0.0994711
10	23	-0.0771929
10	24	-0.0542142
10	25	-0.030598
10	26	-0.00656206
11	0	-0.393785
11	1	-0.387866
11	2	-0.381354
11	3	-0.374124
11	4	-0.36614
11	5	-0.357387
11	6	-0.347857
11	7	-0.337546
11	8	-0.326453
11	9	-0.314575
11	10	-0.301914
11	11	-0.288468
11	12	-0.274239
11	13	-0.259227
11	14	-0.243434
11	15	-0.226861
11	16	-0.20951
11	17	-0.191384
11	18	-0.172487
11	19	-0.152821
11	20	-0.132394
11	21	-0.111215
11	22	-0.0892946
11	23	-0.0666553
11	24	-0.0433364
11	25	-0.0194365
12	0	-0.392304
12	1	-0.385915
12	2	-0.378967
12	3	-0.371317
12	4	-0.362921
12	5	-0.353761
12	6	-0.343826
12	7	-0.333113
12	8	-0.321619
12	9	-0.309343
12	10	-0.296284
12	11	-0.282442
12	12	-0.267817
12	13	-0.252411
12	14	-0.236225
12	15	-0.219259
12	16	-0.201518
12	17	-0.183002
12	18	-0.163717
12	19	-0.143667
12	20	-0.122859
12	21	-0.101303
12	22	-0.0790144
12	23	-0.0560205
12	24	-0.0323771
12	25	-0.00825842
13	0	-0.390731
13	1	-0.383866
13	2	-0.37648
13	3	-0.368407
13	4	-0.359597
13	5	-0.350027
13	6	-0.339687
13	7	-0.328571
13	8	-0.316676
13	9	-0.304001
13	10	-0.290543
13	11	-0.276304
13	12	-0.261284
13	13	-0.245483
13	14	-0.228903
13	15	-0.211546
13	16	-0.193413
13	17	-0.174509
13	18	-0.154837
13	19	-0.134403
13	20	-0.113216
13	21	-0.0912855
13	22	-0.0686328
13	23	-0.0452931
13	24	-0.0213505
14	0	-0.389069
14	1	-0.381722
14	2	-0.373893
14	3	-0.365395
14	4	-0.356168
14	5	-0.346187
14	6	-0.33544
14	7	-0.323921
14	8	-0.311624
14	9	-0.298548
14	10	-0.284692
14	11	-0.270056
14	12	-0.254639
14	13	-0.238444
14	14	-0.22147
14	15	-0.203721
14	16	-0.185198
14	17	-0.165905
14	18	-0.145847
14	19	-0.125031
14	20	-0.103465
14	21	-0.0811638
14	22	-0.0581525
14	23	-0.0344798
14	24	-0.0102843
15	0	-0.387316
15	1	-0.379482
15	2	-0.371207
15	3	-0.36228
15	4	-0.352635
15	5	-0.342242
15	6	-0.331087
15	7	-0.319162
15	8	-0.306462
15	9	-0.292986
15	10	-0.278731
15	11	-0.263697
15	12	-0.247884
15	13	-0.231293
15	14	-0.213926
15	15	-0.195785
15	16	-0.176872
15	17	-0.157191
15	18	-0.136748
15	19	-0.11555
15	20	-0.093608
15	21	-0.0709398
15	22	-0.0475772
15	23	-0.0235911
16	0	-0.385474
16	1	-0.377147
16	2	-0.368422
16	3	-0.359064
16	4	-0.348998
16	5	-0.338191
16	6	-0.326627
16	7	-0.314296
16	8	-0.301193
16	9	-0.287315
16	10	-0.27266
16	11	-0.257228
16	12	-0.241019
16	13	-0.224033
16	14	-0.206272
16	15	-0.187739
16	16	-0.168436
16	17	-0.148368
16	18	-0.12754
16	19	-0.105962
16	20	-0.0836465
16	21	-0.0606157
16	22	-0.0369121
16	23	-0.0126456
17	0	-0.383542
17	1	-0.374717
17	2	-0.365539
17	3	-0.355747
17	4	-0.345258
17	5	-0.334036
17	6	-0.322061
17	7	-0.309323
17	8	-0.295816
17	9	-0.281535
17	10	-0.26648
17	11	-0.25065
17	12	-0.234043
17	13	-0.216662
17	14	-0.198508
17	15	-0.179583
17	16	-0.15989
17	17	-0.139435
17	18	-0.118224
17	19	-0.096268
17	20	-0.0735821
17	21	-0.0501946
17	22	-0.026165
17	23	-0.0016858
18	0	-0.381522
18	1	-0.372193
18	2	-0.362558
18	3	-0.35233
18	4	-0.341417
18	5	-0.329777
18	6	-0.31739
18	7	-0.304244
18	8	-0.290331
18	9	-0.275648
18	10	-0.260192
18	11	-0.243963
18	12	-0.226959
18	13	-0.209182
18	14	-0.190635
18	15	-0.171318
18	16	-0.151236
18	17	-0.130395
18	18	-0.108802
18	19	-0.0864691
18	20	-0.0634165
18	21	-0.0396805
18	22	-0.0153484
19	0	-0.379412
19	1	-0.369575
19	2	-0.35948
19	3	-0.348813
19	4	-0.337473
19	5	-0.325415
19	6	-0.312614
19	7	-0.299059
19	8	-0.28474
19	9	-0.269653
19	10	-0.253796
19	11	-0.237167
19	12	-0.219766
19	13	-0.201594
19	14	-0.182652
19	15	-0.162944
19	16	-0.142473
19	17	-0.121247
19	18	-0.0992729
19	19	-0.0765665
19	20	-0.0531522
19	21	-0.0290791
19	22	-0.00448684
20	0	-0.377215
20	1	-0.366864
20	2	-0.356305
20	3	-0.345197
20	4	-0.333428
20	5	-0.320949
20	6	-0.307734
20	7	-0.293768
20	8	-0.279042
20	9	-0.263551
20	10	-0.247292
20	11	-0.230263
20	12	-0.212464
20	13	-0.193896
20	14	-0.174561
20	15	-0.154462
20	16	-0.133603
20	17	-0.111992
20	18	-0.089639
20	19	-0.066562
20	20	-0.0427922
20	21	-0.0183989
21	0	-0.374929
21	1	-0.36406
21	2	-0.353033
21	3	-0.341481
21	4	-0.329282
21	5	-0.316381
21	6	-0.30275
21	7	-0.288373
21	8	-0.273239
21	9	-0.257343
21	10	-0.240681
21	11	-0.223252
