0	0	-0.403241
0	1	-0.401988
0	2	-0.400235
0	3	-0.397981
0	4	-0.395226
0	5	-0.39197
0	6	-0.388213
0	7	-0.383956
0	8	-0.379198
0	9	-0.37394
0	10	-0.368181
0	11	-0.361923
0	12	-0.355164
0	13	-0.347905
0	14	-0.340147
0	15	-0.331889
0	16	-0.323132
0	17	-0.313877
0	18	-0.304122
0	19	-0.293869
0	20	-0.283119
0	21	-0.271871
0	22	-0.260126
0	23	-0.247885
0	24	-0.235148
0	25	-0.221917
0	26	-0.208191
0	27	-0.193973
0	28	-0.179264
0	29	-0.164065
0	30	-0.148379
0	31	-0.132208
0	32	-0.115556
0	33	-0.0984283
0	34	-0.0808324
0	35	-0.0627804
0	36	-0.0442941
0	37	-0.0254218
0	38	-0.0063488
1	0	-0.40373
1	1	-0.402728
1	2	-0.401225
1	3	-0.399221
1	4	-0.396717
1	5	-0.393711
1	6	-0.390205
1	7	-0.386198
1	8	-0.38169
1	9	-0.376682
1	10	-0.371174
1	11	-0.365165
1	12	-0.358657
1	13	-0.351648
1	14	-0.344139
1	15	-0.336131
1	16	-0.327624
1	17	-0.318617
1	18	-0.309112
1	19	-0.299109
1	20	-0.288607
1	21	-0.277608
1	22	-0.266111
1	23	-0.254118
1	24	-0.241629
1	25	-0.228645
1	26	-0.215166
1	27	-0.201194
1	28	-0.18673
1	29	-0.171776
1	30	-0.156333
1	31	-0.140404
1	32	-0.123992
1	33	-0.107101
1	34	-0.0897381
1	35	-0.0719121
1	36	-0.0536389
1	37	-0.0349498
1	38	-0.0159285
2	0	-0.4034
2	1	-0.402143
2	2	-0.400389
2	3	-0.398134
2	4	-0.395379
2	5	-0.392122
2	6	-0.388366
2	7	-0.384108
2	8	-0.379351
2	9	-0.374092
2	10	-0.368334
2	11	-0.362075
2	12	-0.355316
2	13	-0.348057
2	14	-0.340299
2	15	-0.332041
2	16	-0.323284
2	17	-0.314029
2	18	-0.304274
2	19	-0.294021
2	20	-0.283271
2	21	-0.272023
2	22	-0.260278
2	23	-0.248037
2	24	-0.2353
2	25	-0.222068
2	26	-0.208343
2	27	-0.194125
2	28	-0.179415
2	29	-0.164216
2	30	-0.14853
2	31	-0.132358
2	32	-0.115706
2	33	-0.0985781
2	34	-0.0809817
2	35	-0.0629291
2	36	-0.0444416
2	37	-0.0255672
2	38	-0.00648571
3	0	-0.403003
3	1	-0.401489
3	2	-0.399481
3	3	-0.396974
3	4	-0.393967
3	5	-0.39046
3	6	-0.386453
3	7	-0.381945
3	8	-0.376937
3	9	-0.371428
3	10	-0.36542
3	11	-0.358911
3	12	-0.351902
3	13	-0.344393
3	14	-0.336385
3	15	-0.327878
3	16	-0.318871
3	17	-0.309366
3	18	-0.299362
3	19	-0.28886
3	20	-0.277861
3	21	-0.266364
3	22	-0.254371
3	23	-0.241882
3	24	-0.228897
3	25	-0.215419
3	26	-0.201447
3	27	-0.186982
3	28	-0.172028
3	29	-0.156585
3	30	-0.140655
3	31	-0.124243
3	32	-0.107351
3	33	-0.0899875
3	34	-0.0721605
3	35	-0.0538859
3	36	-0.0351944
3	37	-0.016167
4	0	-0.402543
4	1	-0.400766
4	2	-0.398502
4	3	-0.395743
4	4	-0.392484
4	5	-0.388726
4	6	-0.384467
4	7	-0.379709
4	8	-0.37445
4	9	-0.368691
4	10	-0.362432
4	11	-0.355673
4	12	-0.348414
4	13	-0.340655
4	14	-0.332397
4	15	-0.32364
4	16	-0.314384
4	17	-0.304629
4	18	-0.294376
4	19	-0.283626
4	20	-0.272377
4	21	-0.260632
4	22	-0.248391
4	23	-0.235654
4	24	-0.222422
4	25	-0.208696
4	26	-0.194478
4	27	-0.179768
4	28	-0.164569
4	29	-0.148882
4	30	-0.13271
4	31	-0.116057
4	32	-0.098928
4	33	-0.0813305
4	34	-0.0632762
4	35	-0.0447862
4	36	-0.0259067
4	37	-0.00680656
5	0	-0.402021
5	1	-0.399976
5	2	-0.397454
5	3	-0.39444
5	4	-0.390929
5	5	-0.386919
5	6	-0.382409
5	7	-0.377399
5	8	-0.37189
5	9	-0.36588
5	10	-0.359371
5	11	-0.352361
5	12	-0.344852
5	13	-0.336844
5	14	-0.328336
5	15	-0.319329
5	16	-0.309823
5	17	-0.299819
5	18	-0.289317
5	19	-0.278317
5	20	-0.266821
5	21	-0.254827
5	22	-0.242338
5	23	-0.229353
5	24	-0.215874
5	25	-0.201901
5	26	-0.187437
5	27	-0.172481
5	28	-0.157038
5	29	-0.141107
5	30	-0.124694
5	31	-0.107802
5	32	-0.0904369
5	33	-0.0726082
5	34	-0.054331
5	35	-0.035635
5	36	-0.0165973
6	0	-0.401438
6	1	-0.39912
6	2	-0.396338
6	3	-0.393069
6	4	-0.389303
6	5	-0.385041
6	6	-0.380279
6	7	-0.375018
6	8	-0.369257
6	9	-0.362997
6	10	-0.356236
6	11	-0.348977
6	12	-0.341217
6	13	-0.332959
6	14	-0.324201
6	15	-0.314944
6	16	-0.305189
6	17	-0.294936
6	18	-0.284185
6	19	-0.272936
6	20	-0.26119
6	21	-0.248949
6	22	-0.236211
6	23	-0.222979
6	24	-0.209253
6	25	-0.195034
6	26	-0.180323
6	27	-0.165123
6	28	-0.149435
6	29	-0.133263
6	30	-0.116609
6	31	-0.0994784
6	32	-0.0818791
6	33	-0.0638222
6	34	-0.0453282
6	35	-0.0264411
6	36	-0.0073143
7	0	-0.400794
7	1	-0.398199
7	2	-0.395155
7	3	-0.391628
7	4	-0.387608
7	5	-0.383092
7	6	-0.378077
7	7	-0.372564
7	8	-0.366552
7	9	-0.360041
7	10	-0.35303
7	11	-0.345519
7	12	-0.33751
7	13	-0.329001
7	14	-0.319993
7	15	-0.310487
7	16	-0.300482
7	17	-0.289979
7	18	-0.278979
7	19	-0.267481
7	20	-0.255487
7	21	-0.242997
7	22	-0.230012
7	23	-0.216532
7	24	-0.202559
7	25	-0.188094
7	26	-0.173138
7	27	-0.157693
7	28	-0.141762
7	29	-0.125348
7	30	-0.108454
7	31	-0.0910869
7	32	-0.0732556
7	33	-0.0549748
7	34	-0.0362726
7	35	-0.0172207
8	0	-0.40009
8	1	-0.397215
8	2	-0.393905
8	3	-0.390119
8	4	-0.385843
8	5	-0.381072
8	6	-0.375805
8	7	-0.37004
8	8	-0.363776
8	9	-0.357013
8	10	-0.349751
8	11	-0.341989
8	12	-0.333729
8	13	-0.32497
8	14	-0.315712
8	15	-0.305956
8	16	-0.295702
8	17	-0.28495
8	18	-0.2737
8	19	-0.261954
8	20	-0.249711
8	21	-0.236973
8	22	-0.22374
8	23	-0.210013
8	24	-0.195793
8	25	-0.181082
8	26	-0.165881
8	27	-0.150192
8	28	-0.134018
8	29	-0.117362
8	30	-0.10023
8	31	-0.0826284
8	32	-0.0645681
8	33	-0.0460687
8	34	-0.0271717
8	35	-0.0080127
9	0	-0.399328
9	1	-0.396167
9	2	-0.39259
9	3	-0.388542
9	4	-0.384009
9	5	-0.378983
9	6	-0.373462
9	7	-0.367444
9	8	-0.360928
9	9	-0.353913
9	10	-0.3464
9	11	-0.338387
9	12	-0.329877
9	13	-0.320867
9	14	-0.311359
9	15	-0.301353
9	16	-0.290849
9	17	-0.279848
9	18	-0.268349
9	19	-0.256354
9	20	-0.243863
9	21	-0.230877
9	22	-0.217396
9	23	-0.203422
9	24	-0.188955
9	25	-0.173998
9	26	-0.158552
9	27	-0.14262
9	28	-0.126204
9	29	-0.109308
9	30	-0.0919385
9	31	-0.0741039
9	32	-0.0558183
9	33	-0.0371083
9	34	-0.0180392
10	0	-0.398507
10	1	-0.395056
10	2	-0.391209
10	3	-0.386899
10	4	-0.382107
10	5	-0.376825
10	6	-0.371049
10	7	-0.364778
10	8	-0.358009
10	9	-0.350742
10	10	-0.342977
10	11	-0.334714
10	12	-0.325952
10	13	-0.316692
10	14	-0.306934
10	15	-0.296678
10	16	-0.285924
10	17	-0.274673
10	18	-0.262925
10	19	-0.250681
10	20	-0.237942
10	21	-0.224708
10	22	-0.210979
10	23	-0.196758
10	24	-0.182046
10	25	-0.166843
10	26	-0.151153
